D:\simulator-windows-64\IMG\center_2023_12_24_12_05_09_868.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_09_868.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_09_868.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_09_973.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_09_973.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_09_973.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_078.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_078.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_078.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_184.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_184.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_184.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_283.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_283.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_283.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_391.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_391.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_391.jpg, 0, 1, 0, 30.19035
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_496.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_496.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_496.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_596.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_596.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_596.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_697.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_697.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_697.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_800.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_800.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_800.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_10_903.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_10_903.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_10_903.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_007.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_007.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_007.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_111.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_111.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_111.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_215.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_215.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_215.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_315.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_315.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_315.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_419.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_419.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_419.jpg, 0, 1, 0, 30.19027
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_520.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_520.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_520.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_627.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_627.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_627.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_733.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_733.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_733.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_835.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_835.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_835.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_11_938.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_11_938.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_11_938.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_042.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_042.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_042.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_149.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_149.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_149.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_250.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_250.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_250.jpg, 0, 1, 0, 30.19032
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_355.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_355.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_355.jpg, 0, 1, 0, 30.19026
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_460.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_460.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_460.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_563.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_563.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_563.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_665.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_665.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_665.jpg, 0, 1, 0, 30.1903
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_766.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_766.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_766.jpg, 0, 1, 0, 30.19028
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_869.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_869.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_869.jpg, 0, 1, 0, 30.19028
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_12_969.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_12_969.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_12_969.jpg, 0, 1, 0, 30.19044
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_072.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_072.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_072.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_173.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_173.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_173.jpg, 0, 1, 0, 30.1902
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_277.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_277.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_277.jpg, 0, 1, 0, 30.19027
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_380.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_380.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_380.jpg, -0.2246358, 1, 0, 30.17671
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_485.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_485.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_485.jpg, -0.2496984, 1, 0, 30.18465
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_589.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_589.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_589.jpg, 0, 1, 0, 30.18756
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_691.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_691.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_691.jpg, 0, 1, 0, 30.18999
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_793.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_793.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_793.jpg, 0, 1, 0, 30.19016
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_894.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_894.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_894.jpg, 0, 1, 0, 30.19029
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_13_996.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_13_996.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_13_996.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_102.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_102.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_102.jpg, 0, 1, 0, 30.19016
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_205.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_205.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_205.jpg, 0, 1, 0, 30.19065
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_307.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_307.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_307.jpg, 0, 1, 0, 30.19025
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_410.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_410.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_410.jpg, 0, 1, 0, 30.18988
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_512.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_512.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_512.jpg, -0.0524469, 1, 0, 30.1897
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_616.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_616.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_616.jpg, -0.361801, 1, 0, 30.16025
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_719.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_719.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_719.jpg, -0.01494061, 1, 0, 30.18946
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_822.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_822.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_822.jpg, 0, 1, 0, 30.18992
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_14_925.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_14_925.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_14_925.jpg, 0, 1, 0, 30.19058
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_029.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_029.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_029.jpg, 0, 1, 0, 30.19017
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_132.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_132.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_132.jpg, -0.1400688, 1, 0, 30.18519
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_234.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_234.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_234.jpg, -0.3832473, 1, 0, 30.16056
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_336.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_336.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_336.jpg, -0.07895997, 1, 0, 30.19218
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_438.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_438.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_438.jpg, -0.1182312, 1, 0, 30.19025
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_541.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_541.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_541.jpg, -0.2342529, 1, 0, 30.18804
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_645.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_645.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_645.jpg, 0, 1, 0, 30.18808
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_750.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_750.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_750.jpg, -0.0709224, 1, 0, 30.19024
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_858.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_858.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_858.jpg, -0.3676854, 1, 0, 30.16306
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_15_963.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_15_963.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_15_963.jpg, -0.0006074887, 1, 0, 30.1887
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_066.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_066.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_066.jpg, -0.2903238, 1, 0, 30.17834
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_167.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_167.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_167.jpg, -0.02627639, 1, 0, 30.19019
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_268.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_268.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_268.jpg, -0.1616592, 1, 0, 30.18721
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_370.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_370.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_370.jpg, -0.01965422, 1, 0, 30.19099
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_473.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_473.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_473.jpg, -0.2739813, 1, 0, 30.17776
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_576.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_576.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_576.jpg, -0.2614476, 1, 0, 30.18875
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_682.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_682.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_682.jpg, -0.3752334, 1, 0, 30.17376
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_788.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_788.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_788.jpg, -0.3346125, 1, 0, 30.18714
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_891.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_891.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_891.jpg, -0.4096722, 1, 0, 30.1781
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_16_997.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_16_997.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_16_997.jpg, -0.1652325, 1, 0, 30.19429
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_101.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_101.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_101.jpg, 0, 1, 0, 30.18921
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_202.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_202.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_202.jpg, -0.0747258, 1, 0, 30.18988
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_303.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_303.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_303.jpg, -0.2600808, 1, 0, 30.17468
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_404.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_404.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_404.jpg, 0, 1, 0, 30.18969
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_503.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_503.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_503.jpg, -0.2396928, 1, 0, 30.17742
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_604.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_604.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_604.jpg, -0.05450851, 1, 0, 30.19201
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_709.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_709.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_709.jpg, -0.1496004, 1, 0, 30.18803
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_813.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_813.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_813.jpg, -0.2131821, 1, 0, 30.18736
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_17_918.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_17_918.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_17_918.jpg, -0.074877, 1, 0, 30.19107
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_022.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_022.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_022.jpg, -0.1136145, 1, 0, 30.19137
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_127.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_127.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_127.jpg, -0.1457979, 1, 0, 30.18937
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_232.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_232.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_232.jpg, -0.08021548, 1, 0, 30.19131
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_336.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_336.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_336.jpg, -0.129354, 1, 0, 30.18906
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_441.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_441.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_441.jpg, -0.03623519, 1, 0, 30.19098
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_544.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_544.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_544.jpg, -0.2201199, 1, 0, 30.18266
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_647.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_647.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_647.jpg, -0.1077522, 1, 0, 30.19128
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_748.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_748.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_748.jpg, -0.1873437, 1, 0, 30.18647
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_855.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_855.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_855.jpg, -0.03091832, 1, 0, 30.19069
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_18_959.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_18_959.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_18_959.jpg, -0.1640112, 1, 0, 30.18695
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_060.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_060.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_060.jpg, 0, 1, 0, 30.18962
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_161.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_161.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_161.jpg, -0.1732851, 1, 0, 30.18448
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_263.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_263.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_263.jpg, -0.1281543, 1, 0, 30.19028
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_365.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_365.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_365.jpg, -0.126993, 1, 0, 30.18894
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_468.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_468.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_468.jpg, -0.1617891, 1, 0, 30.18936
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_570.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_570.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_570.jpg, -0.1082793, 1, 0, 30.19045
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_674.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_674.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_674.jpg, -0.09338368, 1, 0, 30.19104
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_777.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_777.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_777.jpg, 0, 1, 0, 30.19002
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_878.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_878.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_878.jpg, -0.110217, 1, 0, 30.18871
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_19_984.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_19_984.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_19_984.jpg, 0, 1, 0, 30.19022
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_090.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_090.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_090.jpg, 0, 1, 0, 30.19027
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_193.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_193.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_193.jpg, 0, 1, 0, 30.19034
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_299.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_299.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_299.jpg, 0, 1, 0, 30.19031
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_403.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_403.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_403.jpg, -0.1764585, 1, 0, 30.18175
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_507.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_507.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_507.jpg, -0.1209633, 1, 0, 30.18971
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_611.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_611.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_611.jpg, 0, 1, 0, 30.1898
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_715.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_715.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_715.jpg, -0.1732989, 1, 0, 30.18447
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_815.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_815.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_815.jpg, -0.16782, 1, 0, 30.18948
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_20_914.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_20_914.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_20_914.jpg, 0, 1, 0, 30.18971
D:\simulator-windows-64\IMG\center_2023_12_24_12_05_21_018.jpg, D:\simulator-windows-64\IMG\left_2023_12_24_12_05_21_018.jpg, D:\simulator-windows-64\IMG\right_2023_12_24_12_05_21_018.jpg, 0, 1, 0, 30.1902
